"YEAR","CASEID","PERNUM","LINENO","WT06","OCC2_CPS8","IND2_CPS8","IND_CPS8","WRKHOMEABLE"
2018,20180111170749,1,1,3810627.312318000,140,160,5190,0
2018,20180111170774,1,1,2110306.318824000,120,300,9370,0
2018,20180111170789,1,1,3371507.866577000,9999,9999,99999,99
2018,20180111170795,1,1,1363101.064579000,9999,9999,99999,99
2018,20180111170811,1,1,3363064.728334000,127,250,8190,1
2018,20180111170830,1,1,3302290.939237000,125,252,8470,0
2018,20180111170853,1,1,3414273.585992000,9999,9999,99999,99
2018,20180111170856,1,1,19372500.24322500,132,251,8090,0
2018,20180111170863,1,1,39481148.79413800,120,220,7380,0
2018,20180111170874,1,1,7027034.346357000,9999,9999,99999,99
2018,20180111170887,1,1,10592289.31854100,110,220,7390,0
2018,20180111170889,1,1,7137064.482839000,122,300,9490,1
2018,20180111170904,1,1,53115216.55586000,133,231,7770,0
2018,20180111170909,1,1,6690809.625583000,150,240,7860,0
2018,20180111170937,1,1,21969462.94679900,150,231,7590,1
2018,20180111170951,1,1,4445712.705159000,9999,9999,99999,99
2018,20180111170961,1,1,14443080.92703900,9999,9999,99999,99
2018,20180111170966,1,1,8457662.098727000,150,300,9470,0
2018,20180111170982,1,1,10183084.78473400,111,252,8370,0
2018,20180111170987,1,1,15658336.32728700,170,120,770,99
2018,20180111170992,1,1,14401380.03382700,190,132,3190,0
2018,20180111171008,1,1,7853963.108611000,127,251,8090,0
2018,20180111171009,1,1,13948366.76539300,9999,9999,99999,99
2018,20180111171011,1,1,3018086.109749000,140,160,4680,1
2018,20180111171017,1,1,3545498.737455000,9999,9999,99999,99
2018,20180111171047,1,1,11874472.89231100,170,170,6270,0
2018,20180111171068,1,1,17879815.13416800,9999,9999,99999,99
2018,20180111171070,1,1,11241419.25405400,170,120,770,99
2018,20180111171072,1,1,2437124.771989000,9999,9999,99999,99
2018,20180111171082,1,1,9679313.290702000,140,160,5490,0
2018,20180111171083,1,1,8999168.569679000,131,300,9470,0
2018,20180111171084,1,1,21204519.24534200,9999,9999,99999,99
2018,20180111171102,1,1,10895829.33764200,9999,9999,99999,99
2018,20180111171109,1,1,13699542.14840000,122,240,7870,1
2018,20180111171158,1,1,10394931.36515300,127,251,7970,0
2018,20180111171172,1,1,5313713.744052000,190,145,2190,99
2018,20180111171205,1,1,6298929.462423000,134,252,8370,0
2018,20180111171206,1,1,7420211.933121000,110,271,8680,1
2018,20180111171209,1,1,6409952.000711000,9999,9999,99999,99
2018,20180111171213,1,1,13447423.40888900,190,180,670,0
2018,20180111171228,1,1,2421865.260348000,9999,9999,99999,99
2018,20180111171238,1,1,3554869.847650000,121,120,770,1
2018,20180111171258,1,1,10659554.49923700,126,120,770,1
2018,20180111171271,1,1,1740745.626880000,9999,9999,99999,99
2018,20180111171277,1,1,3938982.391014000,150,220,7380,1
2018,20180111171278,1,1,5005626.147741000,130,300,9480,0
2018,20180111171280,1,1,4356702.316717000,127,250,8190,0
2018,20180111171288,1,1,4005017.598586000,124,220,7270,99
2018,20180111171296,1,1,16698642.80168700,9999,9999,99999,99
2018,20180111171300,1,1,4448140.548240000,111,200,6870,0
2018,20180111171301,1,1,5814649.597581000,9999,9999,99999,99
2018,20180111171312,1,1,2047276.064409000,9999,9999,99999,99
2018,20180111171321,1,1,5288265.481178000,140,210,7070,99
2018,20180111171325,1,1,10597482.55495000,110,150,4580,0
2018,20180111171326,1,1,4968696.686829000,150,250,8190,0
2018,20180111171340,1,1,3731307.328760000,140,160,5170,1
2018,20180111171345,1,1,8100228.456598000,9999,9999,99999,99
2018,20180111171351,1,1,52450711.47107800,200,271,8680,99
2018,20180111171364,1,1,3319242.967113000,126,191,6570,0
2018,20180111171368,1,1,6353364.494463000,150,132,3190,0
2018,20180111171371,1,1,3533468.205044000,9999,9999,99999,99
2018,20180111171373,1,1,19165840.47824600,132,271,8680,99
2018,20180111171387,1,1,7536786.771042000,120,160,5295,1
2018,20180111171388,1,1,6987174.772623000,9999,9999,99999,99
2018,20180111171397,1,1,29579548.10004100,111,160,5275,1
2018,20180111171398,1,1,2850031.115385000,160,100,170,1
2018,20180111171403,1,1,3356018.131321000,134,260,8590,0
2018,20180111171407,1,1,5316817.678669000,9999,9999,99999,99
2018,20180111171419,1,1,29624123.14755600,110,131,2890,0
2018,20180111171436,1,1,8220418.962146000,140,160,5380,1
2018,20180111171444,1,1,4738014.525587000,170,120,770,0
2018,20180111171445,1,1,3206119.575050000,9999,9999,99999,99
2018,20180111171453,1,1,37427784.87210100,160,140,1180,0
2018,20180111171468,1,1,7608008.759991000,140,160,5190,0
2018,20180111171470,1,1,5079505.485918000,132,271,8680,99
2018,20180111171476,1,1,9568914.419378000,150,300,9370,0
2018,20180111171481,1,1,1780123.327611000,110,260,8560,1
2018,20180111171489,1,1,3210533.921059000,133,250,8190,0
2018,20180111171499,1,1,8986379.480506000,9999,9999,99999,99
2018,20180111171504,1,1,2687222.170334000,200,170,6070,0
2018,20180111171505,1,1,7006763.241445000,133,260,8590,0
2018,20180111171528,1,1,3665615.111291000,110,240,7870,1
2018,20180111171535,1,1,7196812.414759000,150,160,5790,0
2018,20180111171539,1,1,29349609.75899800,110,120,770,0
2018,20180111171568,1,1,2637141.233242000,127,251,8180,99
2018,20180111171570,1,1,1297336.753611000,9999,9999,99999,99
2018,20180111171580,1,1,14294666.60677500,132,271,8680,99
2018,20180111171587,1,1,4900164.991036000,9999,9999,99999,99
2018,20180111171600,1,1,4097218.598423000,9999,9999,99999,99
2018,20180111171607,1,1,3255834.305979000,125,240,7860,0
2018,20180111171611,1,1,9920658.107599000,125,240,7860,1
2018,20180111171616,1,1,7127488.361272000,123,251,8090,99
2018,20180111171676,1,1,7339091.648388000,121,220,7290,1
2018,20180111171682,1,1,6019749.045600000,9999,9999,99999,1
2018,20180111171699,1,1,5123234.360332000,127,231,7580,1
2018,20180111171729,1,1,5015769.851083000,9999,9999,99999,0
2018,20180111171740,1,1,2926289.071171000,150,135,3570,1
2018,20180111171752,1,1,2890788.024067000,120,160,5380,1
2018,20180111171761,1,1,19327363.41960800,9999,9999,99999,99
2018,20180111171766,1,1,10320923.83416600,9999,9999,99999,99
2018,20180111171795,1,1,31060713.62215400,132,271,8680,99
2018,20180111171806,1,1,4630320.887803000,127,251,7970,0
2018,20180111171813,1,1,29783084.53626600,124,220,7270,98
2018,20180111171832,1,1,2632595.304091000,126,260,8560,99
2018,20180111171834,1,1,6286819.430772000,9999,9999,99999,99
2018,20180111171845,1,1,10175518.12804100,140,160,5380,99
2018,20180111171847,1,1,9752892.419680000,130,251,8270,0
2018,20180111171864,1,1,7013772.142626000,134,160,5170,0
2018,20180111171866,1,1,8863524.016808000,9999,9999,99999,99
2018,20180111171869,1,1,5210194.615298000,9999,9999,99999,99
2018,20180111171910,1,1,8326369.226657000,9999,9999,99999,99
2018,20180111171914,1,1,10024481.69500200,9999,9999,99999,99
2018,20180111171972,1,1,4081359.622810000,110,100,170,99
2018,20180111171987,1,1,2439129.116144000,134,291,9090,0
2018,20180111172007,1,1,4253264.902888000,9999,9999,99999,99
2018,20180111172014,1,1,2250171.710496000,9999,9999,99999,99
2018,20180111172024,1,1,6780095.921067000,125,252,8470,0
2018,20180111172034,1,1,3146340.675539000,134,260,8590,0
2018,20180111172046,1,1,10305125.85094400,132,271,8680,0
2018,20180111172088,1,1,18726567.30333900,132,271,8680,0
2018,20180111172090,1,1,19901878.70697400,110,300,9370,1
2018,20180111172096,1,1,31750258.65582900,133,240,7870,0
2018,20180111172100,1,1,2452208.381112000,9999,9999,99999,99
2018,20180111172109,1,1,25321986.07717600,9999,9999,99999,99
2018,20180111172126,1,1,6198516.310228000,170,120,770,99
2018,20180111172134,1,1,2412020.165479000,170,120,770,0
2018,20180111172138,1,1,3135192.894952000,110,231,7580,0
2018,20180111172142,1,1,7498112.181026000,111,220,7280,99
2018,20180111172153,1,1,2713686.851010000,111,134,3470,0
2018,20180111172162,1,1,9047107.223214000,9999,9999,99999,99
2018,20180111172184,1,1,6444394.191544000,9999,9999,99999,99
2018,20180111172192,1,1,13822732.00157200,9999,9999,99999,99
2018,20180111172218,1,1,22657417.75462000,111,135,3570,1
2018,20180111172231,1,1,8797497.583950000,190,9999,3895,0
2018,20180111172242,1,1,6588820.354998000,110,251,8170,0
2018,20180111172244,1,1,1741503.754375000,124,300,9470,0
2018,20180111172255,1,1,5644401.573046000,134,291,8980,0
2018,20180111172257,1,1,4538844.572106000,111,231,7780,1
2018,20180111172260,1,1,2712909.526899000,110,140,1070,1
2018,20180111172266,1,1,1239088.777362000,9999,9999,99999,99
2018,20180111172271,1,1,7122164.633533000,132,160,4970,0
2018,20180111172280,1,1,4247429.431474000,123,240,7860,0
2018,20180111172284,1,1,6575984.555438000,110,240,7870,0
2018,20180111172287,1,1,3984696.289246000,110,200,6890,99
2018,20180111172288,1,1,21282431.54358500,9999,9999,99999,99
2018,20180111172297,1,1,3897053.181846000,150,160,5380,0
2018,20180111172333,1,1,6537894.596479000,170,120,770,0
2018,20180111172346,1,1,8565003.724295000,140,150,4170,0
2018,20180111172347,1,1,21192588.26625600,9999,9999,99999,99
2018,20180111172355,1,1,7852575.433711000,9999,9999,99999,99
2018,20180111172373,1,1,5472392.836692000,150,138,3970,0
2018,20180111172375,1,1,6786251.428845000,140,271,8680,99
2018,20180111172386,1,1,4637628.441054000,170,120,770,0
2018,20180111172401,1,1,23279894.01976300,9999,9999,99999,99
2018,20180111172416,1,1,21644228.04246000,9999,9999,99999,99
2018,20180111172424,1,1,5388256.039351000,127,250,8190,0
2018,20180111172428,1,1,23322640.62891600,170,120,770,99
2018,20180111172434,1,1,5044230.656423000,200,252,8370,99
2018,20180111172436,1,1,4106556.990733000,127,250,8190,0
2018,20180111172444,1,1,20257030.39032500,9999,9999,99999,99
2018,20180111172471,1,1,7305045.209564000,150,201,6990,0
2018,20180111172478,1,1,6536028.703017000,140,160,4890,99
2018,20180111172485,1,1,6122759.024533000,120,300,9380,1
2018,20180111172494,1,1,13039295.55667100,121,135,3580,1
2018,20180111172497,1,1,1422763.037616000,140,150,4480,0
2018,20180111172515,1,1,1605888.881108000,150,290,8770,0
2018,20180111172528,1,1,27703667.25620600,134,270,8670,0
2018,20180111172537,1,1,31445779.72405900,133,271,8680,0
2018,20180111172538,1,1,12755324.89991700,125,240,7860,99
2018,20180111172539,1,1,5243355.197072000,200,160,4780,0
2018,20180111172543,1,1,4018922.448539000,110,271,8680,1
2018,20180112170002,1,1,14472656.91842100,9999,9999,99999,99
2018,20180112170019,1,1,8972087.881711000,131,292,9170,0
2018,20180112170022,1,1,3959803.726823000,121,220,7290,1
2018,20180112170037,1,1,7278467.068676000,9999,9999,99999,99
2018,20180112170039,1,1,6778211.697954000,9999,9999,99999,99
2018,20180112170040,1,1,8287446.920973000,150,270,8660,0
2018,20180112170041,1,1,12860732.66220300,110,133,3390,0
2018,20180112170042,1,1,3357849.993538000,140,160,5790,0
2018,20180112170043,1,1,5024595.004953000,9999,9999,99999,99
2018,20180112170052,1,1,44844792.38231400,150,201,6990,0
2018,20180112170059,1,1,8262958.664636000,9999,9999,99999,99
2018,20180112170069,1,1,2723765.988768000,9999,9999,99999,99
2018,20180112170079,1,1,5543899.104644000,9999,9999,99999,99
2018,20180112170081,1,1,47150401.21662100,180,145,2280,0
2018,20180112170087,1,1,12657406.12166300,9999,9999,99999,99
2018,20180112170093,1,1,1889344.851206000,9999,9999,99999,99
2018,20180112170094,1,1,7391243.342101000,200,130,2590,1
2018,20180112170095,1,1,1095808.674525000,127,250,8190,0
2018,20180112170098,1,1,13168654.12653300,134,251,8180,99
2018,20180112170099,1,1,6118086.262375000,125,240,7890,99
2018,20180112170100,1,1,38667522.54618800,170,131,2870,0
2018,20180112170101,1,1,14157469.39811300,170,120,770,1
2018,20180112170102,1,1,3252688.769647000,9999,9999,99999,99
2018,20180112170103,1,1,23348086.00839400,190,140,1180,0
2018,20180112170115,1,1,7620496.146012000,9999,9999,99999,99
2018,20180112170116,1,1,6198672.170997000,200,170,6290,99
2018,20180112170118,1,1,4761308.808474000,190,100,170,99
2018,20180112170121,1,1,39619136.00002300,127,250,8190,0
2018,20180112170133,1,1,3580100.815551000,130,251,7970,0
2018,20180112170144,1,1,5671328.017246000,9999,9999,99999,99
2018,20180112170147,1,1,9575671.646617000,127,251,8090,0
2018,20180112170148,1,1,6477600.072831000,9999,9999,99999,99
2018,20180112170154,1,1,4805449.223255000,132,271,8680,0
2018,20180112170156,1,1,20347322.52081100,121,138,3970,1
2018,20180112170501,1,1,9008528.918516000,190,146,2370,0
2018,20180112170502,1,1,10752954.23097500,9999,9999,99999,99
2018,20180112170508,1,1,1932728.044974000,9999,9999,99999,99
2018,20180112170509,1,1,5507592.531199000,122,250,8190,0
2018,20180112170513,1,1,1910086.855621000,9999,9999,99999,99
2018,20180112170517,1,1,9902861.116551000,190,140,1180,0
2018,20180112170520,1,1,6053178.211580000,9999,9999,99999,99
2018,20180112170523,1,1,18015733.24459400,110,292,9170,1
2018,20180112170534,1,1,2995870.505977000,132,271,8680,99
2018,20180112170540,1,1,8720857.826497000,9999,9999,99999,99
2018,20180112170550,1,1,9214435.564045000,134,291,8980,99
2018,20180112170551,1,1,3002212.743608000,121,135,3570,1
2018,20180112170555,1,1,3060649.410475000,150,300,9470,0
2018,20180112170558,1,1,2674362.644158000,9999,9999,99999,99
2018,20180112170562,1,1,5989786.697582000,9999,9999,99999,99
2018,20180112170564,1,1,7818618.602243000,150,160,4980,0
2018,20180112170565,1,1,7936036.059969000,170,120,770,99
2018,20180112170568,1,1,2750118.827092000,190,145,2270,0
2018,20180112170571,1,1,2996308.007406000,9999,9999,99999,99
2018,20180112170572,1,1,24863352.32910200,110,140,1080,99
2018,20180112170573,1,1,10198939.81996800,134,251,8170,99
2018,20180112170575,1,1,5665505.987500000,110,210,7070,1
2018,20180112170577,1,1,2406913.846550000,133,280,9290,99
2018,20180112170578,1,1,9176743.905782000,9999,9999,99999,99
2018,20180112170580,1,1,4280573.899294000,200,170,6090,0
2018,20180112170583,1,1,4054382.445695000,9999,9999,99999,99
2018,20180112170586,1,1,4262085.365807000,110,271,8680,99
2018,20180112170588,1,1,2299635.792417000,170,120,770,99
2018,20180112170595,1,1,8420602.804337000,9999,9999,99999,99
2018,20180112170598,1,1,1352919.922963000,150,160,5790,0
2018,20180112170599,1,1,3718017.523731000,125,240,7860,1
2018,20180112170601,1,1,1680214.818068000,190,131,2990,0
2018,20180112170604,1,1,39472400.17621800,9999,9999,99999,99
2018,20180112170606,1,1,2383234.985391000,125,240,7870,1
2018,20180112170609,1,1,6287927.576574000,110,240,7870,1
2018,20180112170610,1,1,6546038.647560000,200,291,9070,0
2018,20180112170611,1,1,9725842.220199000,132,251,8270,99
2018,20180112170617,1,1,8218744.788191000,140,160,5580,0
2018,20180112170620,1,1,8232905.064856000,133,270,8660,0
2018,20180112170622,1,1,6453214.291224000,140,194,6690,1
2018,20180112170626,1,1,24447049.40199600,130,251,8170,0
2018,20180112170627,1,1,3562680.127450000,127,250,8190,99
2018,20180112170630,1,1,6623113.899413000,121,220,7290,1
2018,20180112170633,1,1,19890062.49581600,9999,9999,99999,99
2018,20180112170635,1,1,3779096.910170000,111,200,6890,0
2018,20180112170643,1,1,7761599.164607000,200,160,4670,0
2018,20180112170651,1,1,15341865.67549000,120,300,9570,1
2018,20180112170653,1,1,5832128.545028000,123,251,8270,1
2018,20180112170656,1,1,1204060.915213000,9999,9999,99999,99
2018,20180112170657,1,1,15511339.39786800,132,271,8690,99
2018,20180112170658,1,1,2569161.635595000,180,231,7680,99
2018,20180112170659,1,1,9713652.666996000,9999,9999,99999,99
2018,20180112170662,1,1,15448582.55857200,9999,9999,99999,99
2018,20180112170664,1,1,18326379.46631200,9999,9999,99999,0
2018,20180112170673,1,1,15470995.51396200,127,250,8190,0
2018,20180112170674,1,1,5047511.463273000,9999,9999,99999,99
2018,20180112170675,1,1,3022512.900461000,9999,9999,99999,99
2018,20180112170676,1,1,13934538.04669900,150,300,9380,0
2018,20180112170681,1,1,5617838.388087000,150,170,6390,0
2018,20180112170684,1,1,5169983.372186000,9999,9999,99999,99
2018,20180112170685,1,1,6528666.695777000,123,292,9160,1
2018,20180112170687,1,1,11976431.59137700,9999,9999,99999,99
2018,20180112170688,1,1,8380465.110337000,190,135,3570,0
2018,20180112170689,1,1,5033312.762223000,9999,9999,99999,99
2018,20180112170690,1,1,8136701.089131000,111,201,6990,1
2018,20180112170692,1,1,27416859.19163000,110,220,7280,1
2018,20180112170700,1,1,1962580.318675000,127,250,8190,0
2018,20180112170705,1,1,27258637.10678800,9999,9999,99999,99
2018,20180112170711,1,1,3325158.871029000,170,120,770,0
2018,20180112170712,1,1,2361265.476325000,126,200,6970,1
2018,20180112170713,1,1,4176407.882882000,150,200,6870,0
2018,20180112170719,1,1,4744349.732327000,9999,9999,99999,99
2018,20180112170721,1,1,1950808.825274000,170,120,770,99
2018,20180112170723,1,1,2131078.600274000,110,260,8560,99
2018,20180112170728,1,1,21152508.21402900,126,220,7490,1
2018,20180112170732,1,1,5420552.245346000,9999,9999,99999,99
2018,20180112170741,1,1,5803090.946123000,150,201,6990,1
2018,20180112170743,1,1,6968928.829702000,127,240,7870,0
2018,20180112170751,1,1,3155692.284732000,127,251,8090,0
2018,20180112170758,1,1,19862814.06803800,111,231,7580,1
2018,20180112170766,1,1,11104170.85032700,9999,9999,99999,99
2018,20180112170769,1,1,7850546.403351000,200,291,9070,0
2018,20180112170774,1,1,2550673.477576000,9999,9999,99999,99
2018,20180112170776,1,1,1678033.782286000,9999,9999,99999,99
2018,20180112170777,1,1,9453111.873090000,9999,9999,99999,99
2018,20180112170779,1,1,15220217.64550400,180,231,7680,1
2018,20180112170781,1,1,8500769.090748000,9999,9999,99999,99
2018,20180112170789,1,1,34170669.51782600,123,240,7860,1
2018,20180112170794,1,1,9520104.630072000,180,170,6080,0
2018,20180112170801,1,1,3950568.276964000,134,252,8470,99
2018,20180112170803,1,1,10858202.45381000,133,240,7860,0
2018,20180112170806,1,1,3138006.090683000,110,110,490,1
2018,20180112170809,1,1,13898348.63554600,110,132,3095,0
2018,20180112170813,1,1,9167947.066824000,9999,9999,99999,99
2018,20180112170815,1,1,3411061.728910000,126,220,7490,99
2018,20180112170817,1,1,2041258.501793000,110,200,6870,0
2018,20180112170823,1,1,6187975.945841000,120,170,6070,1
2018,20180112170831,1,1,6143377.125900000,126,190,6470,0
2018,20180112170833,1,1,2275591.537919000,9999,9999,99999,99
2018,20180112170836,1,1,3580729.247525000,110,252,8370,0
2018,20180112170848,1,1,2241482.079938000,170,120,770,0
2018,20180112170852,1,1,4766896.718334000,132,271,8680,99
2018,20180112170853,1,1,3107053.972563000,9999,9999,99999,99
2018,20180112170855,1,1,6755636.104764000,9999,9999,99999,99
2018,20180112170859,1,1,10600313.35309700,120,220,7380,1
2018,20180112170867,1,1,17553516.93729200,9999,9999,99999,99
2018,20180112170870,1,1,23320467.17910700,9999,9999,99999,99
2018,20180112170873,1,1,4081104.320797000,110,240,7870,0
2018,20180112170881,1,1,28497628.95512800,200,170,6170,0
2018,20180112170886,1,1,5244964.574607000,127,251,8270,0
2018,20180112170890,1,1,6343531.528574000,200,170,6170,99
2018,20180112170891,1,1,22694839.23041200,150,220,7380,99
2018,20180112170893,1,1,6651858.639872000,126,260,8590,99
2018,20180112170896,1,1,6730016.177578000,127,220,7390,99
2018,20180112170898,1,1,3517339.860588000,170,120,770,99
2018,20180112170903,1,1,6138747.211117000,120,220,7380,1
2018,20180112170910,1,1,2630321.523116000,9999,9999,99999,99
2018,20180112170915,1,1,6132890.601972000,111,220,7280,1
2018,20180112170918,1,1,2244483.806338000,9999,9999,99999,99
2018,20180112170925,1,1,2593340.090156000,9999,9999,99999,99
2018,20180112170928,1,1,5629030.417143000,124,300,9370,1
2018,20180112170929,1,1,3431182.036116000,150,220,7270,0
2018,20180112170933,1,1,2573385.779214000,9999,9999,99999,0
2018,20180112170945,1,1,3521053.631982000,9999,9999,99999,0
2018,20180112170946,1,1,10409390.70709500,125,240,7870,99
2018,20180112170948,1,1,5821015.174293000,125,240,7870,1
2018,20180112170957,1,1,7712146.910889000,9999,9999,99999,99
2018,20180112170960,1,1,5592735.345037000,9999,9999,99999,99
2018,20180112170962,1,1,25218048.93184200,9999,9999,99999,99
2018,20180112170969,1,1,112024266.7101250,132,271,8680,0
2018,20180112170970,1,1,3347551.884018000,140,211,7190,0
2018,20180112170972,1,1,3773100.365859000,122,220,7460,1
2018,20180112170979,1,1,3793041.731727000,9999,9999,99999,99
2018,20180112170983,1,1,1889976.536376000,180,231,7690,0
2018,20180112170988,1,1,115190315.2310490,121,220,7290,0
2018,20180112170992,1,1,5384543.126322000,134,252,8370,1
2018,20180112170994,1,1,1625389.254136000,9999,9999,99999,99
2018,20180112170996,1,1,3998570.316500000,150,231,7580,1
2018,20180112170997,1,1,31281353.54581700,125,240,7860,0
